Entry	Entry name	Protein names	Status	Gene names  (primary )
A9QWJ7	A9QWJ7_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B9VTE6	B9VTE6_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT75	F4ZT75_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V5KU82	V5KU82_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVW8	A0A0H4VVW8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A161HT14	A0A161HT14_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9QWI1	A9QWI1_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4L4	V9Q4L4_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
A0A167HVR7	A0A167HVR7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY08	B6CY08_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
D0QE22	D0QE22_9SAUR	BDNF (Fragment)	unreviewed	BDNF
W5RTQ2	W5RTQ2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4WBG7	A0A0H4WBG7_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M4SM51	M4SM51_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RHA6	L7RHA6_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A023H5J9	A0A023H5J9_COTJA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0M3N1N7	A0A0M3N1N7_IGUIG	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
M4SIK8	M4SIK8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8SNA7	F8SNA7_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
M4SHL2	M4SHL2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0U3YE38	A0A0U3YE38_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V5KUI4	V5KUI4_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8P8	B4Z8P8_9PSIT	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VRA2	A0A0H4VRA2_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A1XD26	A1XD26_INTLE	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9P2G0	E9P2G0_PHYCN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
R9QSE5	R9QSE5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B9VTE0	B9VTE0_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K7X8A4	K7X8A4_XENME	Brain derived neurotrophic factor (Fragment)	unreviewed	bdnf
D2IXL2	D2IXL2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9QWJ1	A9QWJ1_PLEYO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q3D5	V9Q3D5_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
L7RED6	L7RED6_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0U4H2G7	A0A0U4H2G7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q1X769	Q1X769_BASPL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K4GTG9	K4GTG9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3T3I4	J3T3I4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C7SSK7	C7SSK7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGN0	A7KGN0_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
M4I1V0	M4I1V0_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	bdnf
B3SPN0	B3SPN0_TOMSC	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT56	F4ZT56_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0N6Y0U9	A0A0N6Y0U9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W5RT67	W5RT67_RHASP	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q8AYK3	Q8AYK3_ANAPL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8Y7	B4Z8Y7_PODST	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGP7	A7KGP7_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8N6	B4Z8N6_BIZLO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RD05	L7RD05_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1B0PCA2	A0A1B0PCA2_BOACO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K4GNS8	K4GNS8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A059VPA8	A0A059VPA8_9CORV	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
B6CY17	B6CY17_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
A0A1C9H632	A0A1C9H632_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M1R963	M1R963_GLYMU	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
G8HY56	G8HY56_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8Z4	B4Z8Z4_RALLI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K7XKJ0	K7XKJ0_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A1W5T3B1	A0A1W5T3B1_9AVES	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q3J4	V9Q3J4_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
G8HY43	G8HY43_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A089VFD3	A0A089VFD3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8UJ79	F8UJ79_PHRPL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D0QDY5	D0QDY5_9SAUR	BDNF (Fragment)	unreviewed	BDNF
V9Q4I5	V9Q4I5_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
L7Z6N6	L7Z6N6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A089WZ55	A0A089WZ55_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY37	B6CY37_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
K7X869	K7X869_HELAG	Brain derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A0C5QLB6	A0A0C5QLB6_SALKE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A059VKE2	A0A059VKE2_AEGTI	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
C7SSL1	C7SSL1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M4SYZ3	M4SYZ3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MH89	H9MH89_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGQ1	A7KGQ1_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0Y0PEJ8	A0A0Y0PEJ8_THABR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KV61	E9KV61_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G8HY60	G8HY60_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5L9	D6P5L9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT73	F4ZT73_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY38	B6CY38_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
W5RTR2	W5RTR2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C6ZSN6	A0A1C6ZSN6_BOACO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KV53	E9KV53_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H666	A0A1C9H666_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A1XD22	A1XD22_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1D8EKD2	A0A1D8EKD2_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D0QE12	D0QE12_9SAUR	BDNF (Fragment)	unreviewed	BDNF
C5H0J4	C5H0J4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A089VBL9	A0A089VBL9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K4GTG8	K4GTG8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8U8	B4Z8U8_9PICI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C5H0G6	C5H0G6_GEKGE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHG8	H9MHG8_9TELE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HW79	A0A167HW79_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9PGW7	M9PGW7_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A088DB60	A0A088DB60_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RH85	L7RH85_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z908	B4Z908_STROC	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8UJ86	F8UJ86_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D0QE15	D0QE15_BUNFA	BDNF (Fragment)	unreviewed	BDNF
E9P2H9	E9P2H9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9Z6T5	M9Z6T5_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8SNA9	F8SNA9_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A192A8B3	A0A192A8B3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5M9	D6P5M9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVK4	A0A0H4VVK4_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H6A4	A0A1C9H6A4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7ZB88	L7ZB88_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K7X874	K7X874_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	bdnf
D6P5L8	D6P5L8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C5H0K4	C5H0K4_LYCCA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A089VBK7	A0A089VBK7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F2VDK4	F2VDK4_9NEOB	BDNF (Fragment)	unreviewed	BDNF
F4ZT62	F4ZT62_AROSA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J7GSY1	J7GSY1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F2VDM1	F2VDM1_9NEOB	BDNF (Fragment)	unreviewed	BDNF
W5RTP4	W5RTP4_CALCU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9PIZ9	M9PIZ9_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8V4	B4Z8V4_MICFN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C7SSK5	C7SSK5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1W5T3A1	A0A1W5T3A1_9AVES	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8T7	B4Z8T7_HAEPI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1D8EK94	A0A1D8EK94_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q27SG6	Q27SG6_PHRPL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A161HT29	A0A161HT29_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W5RTQ4	W5RTQ4_BROMI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C3U3I5	C3U3I5_9SAUR	BDNF (Fragment)	unreviewed	BDNF
L7RDV0	L7RDV0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
R9XLQ4	R9XLQ4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
X2KUB5	X2KUB5_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9PJC8	M9PJC8_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8M7	B4Z8M7_ANHAN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0U3YDV9	A0A0U3YDV9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0N6VZE1	A0A0N6VZE1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A089VGA2	A0A089VGA2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A089VFJ7	A0A089VFJ7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A088DB54	A0A088DB54_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT50	F4ZT50_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J9Z442	J9Z442_9TYRA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VPU8	A0A0H4VPU8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGP8	A7KGP8_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3Y601	J3Y601_VARAL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3CEL5	G3CEL5_SALKE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVU9	A0A0H4VVU9_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D0QDZ7	D0QDZ7_LIAPA	BDNF (Fragment)	unreviewed	BDNF
A0A167HY04	A0A167HY04_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0F7KZY0	A0A0F7KZY0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B5QTC0	B5QTC0_9TELE	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
F2VDK0	F2VDK0_9NEOB	BDNF (Fragment)	unreviewed	BDNF
A0A0F7KYV1	A0A0F7KYV1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9QWJ5	A9QWJ5_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGQ7	A7KGQ7_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0F7L134	A0A0F7L134_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHD2	H9MHD2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0A0RMB3	A0A0A0RMB3_UPEIN	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
C1FYA6	C1FYA6_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHA3	H9MHA3_PELSU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9Z6V5	M9Z6V5_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8UJ73	F8UJ73_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HYL1	A0A167HYL1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHA2	H9MHA2_PELSU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9PJB4	M9PJB4_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
K7EW66	K7EW66_PELSI	Brain derived neurotrophic factor	unreviewed	BDNF
J9Z379	J9Z379_9TYRA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0N6Y0Z3	A0A0N6Y0Z3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8UJ72	F8UJ72_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8S6	B4Z8S6_EURHL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D3JCI6	D3JCI6_PELSI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W0TIS6	W0TIS6_BABHO	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
H9MH72	H9MH72_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0A6ZAL7	A0A0A6ZAL7_PELSI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B9VTG3	B9VTG3_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2IXK5	D2IXK5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0A7AHU0	A0A0A7AHU0_PELSU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT63	F4ZT63_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D3JCI7	D3JCI7_PELSU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H6M8	A0A1C9H6M8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8SN92	F8SN92_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A120I1E6	A0A120I1E6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C5H0L1	C5H0L1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HXD3	A0A167HXD3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2YZA9	D2YZA9_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q3J9	V9Q3J9_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
A0A1W5T575	A0A1W5T575_9PICI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7S4I7	L7S4I7_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT93	F4ZT93_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A023H5I4	A0A023H5I4_BAMTH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HX79	A0A167HX79_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M1R2J9	M1R2J9_TERCO	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
F4ZT87	F4ZT87_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVP5	A0A0H4VVP5_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HXH5	A0A167HXH5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9QWJ8	A9QWJ8_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HX16	A0A167HX16_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4Y2	V9Q4Y2_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
B4Z906	B4Z906_STECA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D0QDY9	D0QDY9_9SAUR	BDNF (Fragment)	unreviewed	BDNF
A0A0A6ZAJ7	A0A0A6ZAJ7_APAFE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B7TIX5	B7TIX5_PELSI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2IXG2	D2IXG2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MH85	H9MH85_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A088DBU4	A0A088DBU4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KV56	E9KV56_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H665	A0A1C9H665_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E3T9Y7	E3T9Y7_VAREA	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H6N5	A0A1C9H6N5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F7J1P1	F7J1P1_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q3A4	V9Q3A4_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
M9PKL1	M9PKL1_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8U7	B4Z8U7_9PASS	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C7SSK6	C7SSK6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H656	A0A1C9H656_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F2VDN3	F2VDN3_9NEOB	BDNF (Fragment)	unreviewed	BDNF
B4Z8V7	B4Z8V7_9GRUI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9QWK0	A9QWK0_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K4GQB8	K4GQB8_DIPZA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H5Z9	A0A1C9H5Z9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C7SSJ3	C7SSJ3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D0QE21	D0QE21_GONCA	BDNF (Fragment)	unreviewed	BDNF
C6ES78	C6ES78_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K7X888	K7X888_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	bdnf
D6P5T1	D6P5T1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HW09	A0A167HW09_SCEVI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2IXJ9	D2IXJ9_SCEVI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7S4H6	L7S4H6_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2IXH9	D2IXH9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q27SF8	Q27SF8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D3JCJ0	D3JCJ0_TESGR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0B5A2L3	A0A0B5A2L3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A172MFT8	A0A172MFT8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0U4HGR3	A0A0U4HGR3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z921	B4Z921_TYTAL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E3TA01	E3TA01_LACVR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
K4GNJ6	K4GNJ6_TUPTE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C8BPQ5	C8BPQ5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HVN3	A0A167HVN3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A088DCA9	A0A088DCA9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
R9XMH3	R9XMH3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5T7	D6P5T7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3YI54	J3YI54_VAREA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B7T9T0	B7T9T0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3TKK3	J3TKK3_VARIN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q544	V9Q544_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
A0A0U4FQH8	A0A0U4FQH8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H6M7	A0A1C9H6M7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3T3K6	J3T3K6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4WBQ8	A0A0H4WBQ8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5U2	D6P5U2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B3SPM9	B3SPM9_OSTTE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C5H0K9	C5H0K9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HYD1	A0A167HYD1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J9Z370	J9Z370_ANAFI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VPN3	A0A0H4VPN3_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHH1	H9MHH1_9TELE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K4GQB4	K4GQB4_9SAUR	Brain-derived neurotrophic brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8UJ62	F8UJ62_CHEBR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHB9	H9MHB9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0B5A5D0	A0A0B5A5D0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0Y0PIA7	A0A0Y0PIA7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5U5	D6P5U5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C3U3J2	C3U3J2_9SAUR	BDNF (Fragment)	unreviewed	BDNF
A0A1C9H6L2	A0A1C9H6L2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
